,exp_name,env_name,seed,metric,env_step,value
0,simbaV2_utd2,h1-pole-v0,9000,avg_return,0.0,34.269159082720236
1,simbaV2_utd2,h1-pole-v0,9000,avg_return,100000.0,303.27943409103165
2,simbaV2_utd2,h1-pole-v0,9000,avg_return,200000.0,590.1370009607728
3,simbaV2_utd2,h1-pole-v0,9000,avg_return,300000.0,657.7759934812032
4,simbaV2_utd2,h1-pole-v0,9000,avg_return,400000.0,711.6093899732691
5,simbaV2_utd2,h1-pole-v0,9000,avg_return,500000.0,734.6532217333136
6,simbaV2_utd2,h1-pole-v0,9000,avg_return,600000.0,749.6543872660707
7,simbaV2_utd2,h1-pole-v0,9000,avg_return,700000.0,767.8368647132949
8,simbaV2_utd2,h1-pole-v0,9000,avg_return,800000.0,774.8978938707169
9,simbaV2_utd2,h1-pole-v0,9000,avg_return,900000.0,784.9106469876274
10,simbaV2_utd2,h1-pole-v0,9000,avg_return,1000000.0,790.2003832263352
11,simbaV2_utd2,h1-pole-v0,9000,avg_success,0.0,0.0
12,simbaV2_utd2,h1-pole-v0,9000,avg_success,100000.0,0.0
13,simbaV2_utd2,h1-pole-v0,9000,avg_success,200000.0,0.0
14,simbaV2_utd2,h1-pole-v0,9000,avg_success,300000.0,0.0
15,simbaV2_utd2,h1-pole-v0,9000,avg_success,400000.0,0.0
16,simbaV2_utd2,h1-pole-v0,9000,avg_success,500000.0,0.0
17,simbaV2_utd2,h1-pole-v0,9000,avg_success,600000.0,0.0
18,simbaV2_utd2,h1-pole-v0,9000,avg_success,700000.0,0.0
19,simbaV2_utd2,h1-pole-v0,9000,avg_success,800000.0,0.0
20,simbaV2_utd2,h1-pole-v0,9000,avg_success,900000.0,0.0
21,simbaV2_utd2,h1-pole-v0,9000,avg_success,1000000.0,0.0
22,simbaV2_utd2,h1-slide-v0,9000,avg_return,0.0,6.775907558652622
23,simbaV2_utd2,h1-slide-v0,9000,avg_return,100000.0,31.221914437681114
24,simbaV2_utd2,h1-slide-v0,9000,avg_return,200000.0,62.57105459550574
25,simbaV2_utd2,h1-slide-v0,9000,avg_return,300000.0,79.56220460328409
26,simbaV2_utd2,h1-slide-v0,9000,avg_return,400000.0,153.73561197643357
27,simbaV2_utd2,h1-slide-v0,9000,avg_return,500000.0,269.67867197126577
28,simbaV2_utd2,h1-slide-v0,9000,avg_return,600000.0,320.8977252582846
29,simbaV2_utd2,h1-slide-v0,9000,avg_return,700000.0,257.866937049049
30,simbaV2_utd2,h1-slide-v0,9000,avg_return,800000.0,355.3528417112328
31,simbaV2_utd2,h1-slide-v0,9000,avg_return,900000.0,474.32007208790617
32,simbaV2_utd2,h1-slide-v0,9000,avg_return,1000000.0,548.4189532636923
33,simbaV2_utd2,h1-slide-v0,9000,avg_success,0.0,0.0
