,exp_name,env_name,seed,metric,env_step,value
0,sac,HalfCheetah-v4,0,avg_return,1.0,-54.76814651489258
1,sac,HalfCheetah-v4,0,avg_return,16666.0,1089.5811767578125
2,sac,HalfCheetah-v4,0,avg_return,33332.0,3094.079345703125
3,sac,HalfCheetah-v4,0,avg_return,49998.0,4879.16943359375
4,sac,HalfCheetah-v4,0,avg_return,66664.0,5382.61767578125
5,sac,HalfCheetah-v4,0,avg_return,83330.0,5642.7734375
6,sac,HalfCheetah-v4,0,avg_return,99996.0,6036.92578125
7,sac,HalfCheetah-v4,0,avg_return,116662.0,6129.974609375
8,sac,HalfCheetah-v4,0,avg_return,133328.0,6549.208984375
9,sac,HalfCheetah-v4,0,avg_return,149994.0,6635.42236328125
10,sac,HalfCheetah-v4,0,avg_return,166660.0,6913.3310546875
11,sac,HalfCheetah-v4,0,avg_return,183326.0,7131.75927734375
12,sac,HalfCheetah-v4,0,avg_return,199992.0,7171.39892578125
13,sac,HalfCheetah-v4,0,avg_return,216658.0,7446.29345703125
14,sac,HalfCheetah-v4,0,avg_return,233324.0,7496.19091796875
15,sac,HalfCheetah-v4,0,avg_return,249990.0,7780.45849609375
16,sac,HalfCheetah-v4,0,avg_return,266656.0,7800.51513671875
17,sac,HalfCheetah-v4,0,avg_return,283322.0,7928.2255859375
18,sac,HalfCheetah-v4,0,avg_return,299988.0,7872.0595703125
19,sac,HalfCheetah-v4,0,avg_return,316654.0,8407.0029296875
20,sac,HalfCheetah-v4,0,avg_return,333320.0,8471.89453125
21,sac,HalfCheetah-v4,0,avg_return,349986.0,8407.1162109375
22,sac,HalfCheetah-v4,0,avg_return,366652.0,8577.0341796875
23,sac,HalfCheetah-v4,0,avg_return,383318.0,8396.763671875
24,sac,HalfCheetah-v4,0,avg_return,399984.0,8728.6923828125
25,sac,HalfCheetah-v4,0,avg_return,416650.0,8785.958984375
26,sac,HalfCheetah-v4,0,avg_return,433316.0,8917.6591796875
27,sac,HalfCheetah-v4,0,avg_return,449982.0,8846.9072265625
28,sac,HalfCheetah-v4,0,avg_return,466648.0,8727.712890625
29,sac,HalfCheetah-v4,0,avg_return,483314.0,9195.8017578125
30,sac,HalfCheetah-v4,0,avg_return,499980.0,8911.796875
31,sac,HalfCheetah-v4,0,avg_return,516646.0,9119.9921875
32,sac,HalfCheetah-v4,0,avg_return,533312.0,9590.3271484375
33,sac,HalfCheetah-v4,0,avg_return,549978.0,10025.17578125
34,sac,HalfCheetah-v4,0,avg_return,566644.0,9299.16796875
35,sac,HalfCheetah-v4,0,avg_return,583310.0,9761.119140625
36,sac,HalfCheetah-v4,0,avg_return,599976.0,9636.439453125
37,sac,HalfCheetah-v4,0,avg_return,616642.0,9730.8125
38,sac,HalfCheetah-v4,0,avg_return,633308.0,9899.2138671875
39,sac,HalfCheetah-v4,0,avg_return,649974.0,9965.69140625
40,sac,HalfCheetah-v4,0,avg_return,666640.0,9843.681640625
41,sac,HalfCheetah-v4,0,avg_return,683306.0,10092.1484375
42,sac,HalfCheetah-v4,0,avg_return,699972.0,10303.4267578125
43,sac,HalfCheetah-v4,0,avg_return,716638.0,9395.6435546875
44,sac,HalfCheetah-v4,0,avg_return,733304.0,10094.6630859375
45,sac,HalfCheetah-v4,0,avg_return,749970.0,10238.306640625
46,sac,HalfCheetah-v4,0,avg_return,766636.0,10595.767578125
47,sac,HalfCheetah-v4,0,avg_return,783302.0,10368.09765625
48,sac,HalfCheetah-v4,0,avg_return,799968.0,10587.2177734375
49,sac,HalfCheetah-v4,0,avg_return,816634.0,10739.5234375
50,sac,HalfCheetah-v4,0,avg_return,833300.0,10933.84375
51,sac,HalfCheetah-v4,0,avg_return,849966.0,11050.328125
52,sac,HalfCheetah-v4,0,avg_return,866632.0,10730.810546875
53,sac,HalfCheetah-v4,0,avg_return,883298.0,10916.6064453125
